標準地番号（都道府県市区町村コード）,標準地番号（用途）,標準地番号（連番）,全国主要地点,連番（県単位）,都道府県名,市郡名,区町村名,地名,住居表示,所在並びに地番,当年価格,前年価格,対前年変動率（％）,地積,地積・内私道分,形状区分,（比率）間口,（比率）奥行,利用区分,構造,（階層）地上,（階層）地下,前面道路区分,前面道路の方位区分,前面道路の幅員,前面道路の駅前区分,前面道路の舗装状況,側道方位区分,側道区分,給排水状況（ガス）,給排水状況（水道）,給排水状況（下水道）,最寄り駅名,交通施設との近接区分,最寄り駅迄の道路距離,法規制・用途区分,法規制・高度地区,法規制・防火・準防火,法規制・建蔽率,法規制・容積率,法規制・森林法,法規制・公園法,予備,区域区分,連番（全体）,対象年（和暦）,共通地点区分,半年前番号（都道府県市区町村コード）,半年前番号（用途）,半年前番号（連番）,半年前価格,対半年前変動率（％）,利用の現況,周辺の土地の利用の現況,予備
13101,05,027,0,0034,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","神田神保町２丁目２番１５　　　　　　　　　　　　　　　　　　",0005400000,0005590000,      -3.4,0000000163,0000000000,3,010,020,1,1,09,1,21,2,0330,0,1,0,0,1,1,1,"神保町　　　　　　　　　　　　　　　　　",1,00000,05,0,1,8,070,0,00,"  ",1,07364,03,0,00000,00,000,0000000000,       0.0,"店舗、事務所兼住宅　　　　　　　　　","中高層の店舗、事務所が建ち並ぶ駅前の商業地域　　　　　　　　　　","                                                                   "
13101,05,028,1,0035,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","九段北４－３－３２　　　　　　　　　　　　　　　　　　　　　　　","九段北４丁目８番３７外　　　　　　　　　　　　　　　　　　　",0002070000,0002130000,      -2.8,0000000231,0000000000,3,010,012,1,1,08,0,32,8,0115,0,1,0,0,1,1,1,"都営市ヶ谷　　　　　　　　　　　　　　　",0,00360,05,0,1,8,050,0,00,"  ",1,07365,03,2,00000,00,000,0000000000,       0.0,"事務所兼住宅　　　　　　　　　　　　","中層の事務所ビル、学校等の混在する商業地域　　　　　　　　　　　","                                                                   "
13101,05,029,1,0036,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","麹町４丁目４番２　　　　　　　　　　　　　　　　　　　　　　",0006300000,0006550000,      -3.8,0000000380,0000000000,3,010,020,1,1,09,1,10,2,0330,0,1,0,5,1,1,1,"麹町　　　　　　　　　　　　　　　　　　",0,00200,05,0,1,8,080,0,00,"  ",1,07366,03,1,13101,05,018,0006350000,      -0.8,"事務所　　　　　　　　　　　　　　　","中高層の店舗、事務所ビルが建ち並ぶ商業地域　　　　　　　　　　　","                                                                   "
13101,05,030,0,0037,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","大手町１－７－２　　　　　　　　　　　　　　　　　　　　　　　　","大手町１丁目３番３外　　　　　　　　　　　　　　　　　　　　",0027200000,0027500000,      -1.1,0000006261,0000000000,3,010,015,1,1,31,4,21,1,0220,0,1,0,2,1,1,1,"大手町　　　　　　　　　　　　　　　　　",1,00000,05,0,1,8,130,0,00,"  ",1,07367,03,0,00000,00,000,0000000000,       0.0,"事務所、集会場兼店舗等　　　　　　　","超高層事務所ビルが建ち並ぶ業務高度商業地域　　　　　　　　　　　","                                                                   "
13101,05,031,0,0038,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","内神田２－１４－１２　　　　　　　　　　　　　　　　　　　　　　","内神田２丁目９番１５　　　　　　　　　　　　　　　　　　　　",0002720000,0002800000,      -2.9,0000000132,0000000000,3,010,020,1,2,04,0,32,1,0110,0,1,0,0,1,1,1,"神田　　　　　　　　　　　　　　　　　　",0,00200,05,0,1,8,060,0,00,"  ",1,07368,03,0,00000,00,000,0000000000,       0.0,"店舗兼事務所　　　　　　　　　　　　","中層の店舗、事務所ビル等が建ち並ぶ商業地域　　　　　　　　　　　","                                                                   "
13101,05,032,0,0039,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","九段北４－２－６　　　　　　　　　　　　　　　　　　　　　　　　","九段北４丁目２番８　　　　　　　　　　　　　　　　　　　　　",0005900000,0006140000,      -3.9,0000000780,0000000000,3,010,015,1,1,08,2,21,5,0270,0,1,0,0,1,1,1,"都営市ヶ谷　　　　　　　　　　　　　　　",1,00000,05,0,1,8,070,0,00,"  ",1,07369,03,0,00000,00,000,0000000000,       0.0,"店舗、事務所兼駐車場等　　　　　　　","中高層の店舗兼事務所ビルが建ち並ぶ商業地域　　　　　　　　　　　","                                                                   "
13101,05,033,0,0040,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","神田司町２丁目１９番２５　　　　　　　　　　　　　　　　　　",0001680000,0001740000,      -3.4,0000000079,0000000000,3,010,020,1,3,06,0,32,3,0080,0,1,0,0,1,1,1,"小川町　　　　　　　　　　　　　　　　　",0,00180,05,0,1,8,060,0,00,"  ",1,07370,03,0,00000,00,000,0000000000,       0.0,"事務所、住宅兼車庫　　　　　　　　　","小規模な事務所兼住宅が多く見られる商業地域　　　　　　　　　　　","                                                                   "
13101,05,034,0,0041,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","神田猿楽町２－５－４　　　　　　　　　　　　　　　　　　　　　　","神田猿楽町２丁目４番２　　　　　　　　　　　　　　　　　　　",0001620000,0001690000,      -4.1,0000000467,0000000000,3,010,020,1,2,08,0,32,6,0110,0,1,0,5,1,1,1,"水道橋　　　　　　　　　　　　　　　　　",0,00440,05,0,1,8,050,0,00,"  ",1,07371,03,0,00000,00,000,0000000000,       0.0,"事務所兼車庫　　　　　　　　　　　　","中高層事務所ビルのほか学校も見られる商業地域　　　　　　　　　　","                                                                   "
13101,05,035,0,0042,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","東神田３－３－１０　　　　　　　　　　　　　　　　　　　　　　　","東神田３丁目６番２　　　　　　　　　　　　　　　　　　　　　",0000974000,0001000000,      -2.6,0000000114,0000000000,3,010,020,1,3,07,0,32,2,0110,0,1,0,0,1,1,1,"浅草橋　　　　　　　　　　　　　　　　　",0,00290,05,0,1,8,050,0,00,"  ",1,07372,03,0,00000,00,000,0000000000,       0.0,"事務所兼駐車場　　　　　　　　　　　","中高層事務所ビル、倉庫等が混在する商業地域　　　　　　　　　　　","                                                                   "
13101,05,036,0,0043,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","平河町１－３－１２　　　　　　　　　　　　　　　　　　　　　　　","平河町１丁目１番６　　　　　　　　　　　　　　　　　　　　　",0002790000,0002890000,      -3.5,0000000174,0000000000,3,010,020,1,1,08,1,32,4,0110,0,1,0,0,1,1,1,"半蔵門　　　　　　　　　　　　　　　　　",0,00220,05,0,1,8,060,0,00,"  ",1,07373,03,0,00000,00,000,0000000000,       0.0,"店舗兼事務所　　　　　　　　　　　　","中高層の店舗、事務所等が建ち並ぶ商業地域　　　　　　　　　　　　","                                                                   "
13101,05,037,0,0044,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","外神田１－１６－８　　　　　　　　　　　　　　　　　　　　　　　","外神田１丁目５６番２　　　　　　　　　　　　　　　　　　　　",0005420000,0005640000,      -3.9,0000000940,0000000000,3,010,015,1,1,09,2,32,4,0220,0,1,0,0,1,1,1,"秋葉原　　　　　　　　　　　　　　　　　",0,00120,05,0,1,8,080,0,00,"  ",1,07374,03,0,00000,00,000,0000000000,       0.0,"店舗兼事務所　　　　　　　　　　　　","中高層の店舗兼事務所ビルが建ち並ぶ商業地域　　　　　　　　　　　","                                                                   "
13101,05,038,0,0045,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","内幸町２－１－４　　　　　　　　　　　　　　　　　　　　　　　　","内幸町２丁目２２番２　　　　　　　　　　　　　　　　　　　　",0013400000,0013600000,      -1.5,0000001998,0000000000,3,010,020,1,1,11,2,32,8,0430,0,1,0,0,1,1,1,"霞ヶ関　　　　　　　　　　　　　　　　　",1,00000,05,0,1,8,080,0,00,"  ",1,07375,03,0,00000,00,000,0000000000,       0.0,"店舗、事務所兼駐車場　　　　　　　　","大規模な事務所ビルが建ち並ぶ商業地域　　　　　　　　　　　　　　","                                                                   "
13101,05,039,0,0046,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","外神田５－２－１１　　　　　　　　　　　　　　　　　　　　　　　","外神田５丁目５１番３外　　　　　　　　　　　　　　　　　　　",0001180000,0001220000,      -3.3,0000000198,0000000000,3,010,020,1,2,07,1,32,1,0080,0,1,0,5,1,1,1,"末広町　　　　　　　　　　　　　　　　　",0,00140,05,0,1,8,060,0,00,"  ",1,07376,03,0,00000,00,000,0000000000,       0.0,"事務所兼車庫　　　　　　　　　　　　","中高層の事務所ビル、店舗等が混在する商業地域　　　　　　　　　　","                                                                   "
13101,05,040,0,0047,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","一番町１３番８　　　　　　　　　　　　　　　　　　　　　　　",0002720000,0002810000,      -3.2,0000000210,0000000000,3,010,025,1,1,08,0,32,7,0110,0,1,0,0,1,1,1,"半蔵門　　　　　　　　　　　　　　　　　",0,00110,05,0,1,8,050,0,00,"  ",1,07377,03,0,00000,00,000,0000000000,       0.0,"店舗兼事務所　　　　　　　　　　　　","店舗兼事務所、マンション等が混在する商業地域　　　　　　　　　　","                                                                   "
13101,05,041,0,0048,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","神田錦町１丁目６番１外　　　　　　　　　　　　　　　　　　　",0005380000,0005520000,      -2.5,0000001084,0000000000,3,010,012,1,3,10,1,21,1,0330,0,1,0,2,1,1,1,"小川町　　　　　　　　　　　　　　　　　",0,00150,05,0,1,8,080,0,00,"  ",1,07378,03,0,00000,00,000,0000000000,       0.0,"事務所　　　　　　　　　　　　　　　","高層の事務所ビルが多く建ち並ぶ商業地域　　　　　　　　　　　　　","                                                                   "
13101,05,042,0,0049,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","神田錦町３丁目１８番３外　　　　　　　　　　　　　　　　　　",0003680000,0003790000,      -2.9,0000000751,0000000000,0,010,012,1,1,08,0,32,3,0220,0,1,0,5,1,1,1,"神保町　　　　　　　　　　　　　　　　　",0,00290,05,0,1,8,060,0,00,"  ",1,07379,03,0,00000,00,000,0000000000,       0.0,"駐車場兼事務所　　　　　　　　　　　","中高層の事務所ビル等が建ち並ぶ商業地域　　　　　　　　　　　　　","                                                                   "
13101,05,043,0,0050,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","神田駿河台３丁目３番１７　　　　　　　　　　　　　　　　　　",0001460000,0001500000,      -2.7,0000000109,0000000000,3,010,015,1,2,06,1,32,2,0060,0,1,0,0,1,1,1,"新御茶ノ水　　　　　　　　　　　　　　　",0,00140,05,0,1,8,050,0,00,"  ",1,07380,03,0,00000,00,000,0000000000,       0.0,"事務所兼駐車場　　　　　　　　　　　","中層事務所ビル等が建ち並ぶ商業地域　　　　　　　　　　　　　　　","                                                                   "
13101,05,044,0,0051,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","九段南４－２－１２　　　　　　　　　　　　　　　　　　　　　　　","九段南４丁目１１番１０外　　　　　　　　　　　　　　　　　　",0001130000,0001170000,      -3.4,0000000140,0000000000,3,015,010,1,2,05,0,32,7,0060,0,1,0,0,1,1,1,"都営市ヶ谷　　　　　　　　　　　　　　　",0,00180,05,0,1,8,050,0,00,"  ",1,07381,03,0,00000,00,000,0000000000,       0.0,"事務所兼車庫　　　　　　　　　　　　","中層の事務所ビル、住宅等が混在する商業地域　　　　　　　　　　　","                                                                   "
13101,05,045,0,0052,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","神田佐久間町３丁目２４番３外　　　　　　　　　　　　　　　　",0001580000,0001630000,      -3.1,0000000236,0000000000,3,010,020,1,1,07,0,32,4,0150,0,1,0,5,1,1,1,"秋葉原　　　　　　　　　　　　　　　　　",0,00340,05,0,1,8,060,0,00,"  ",1,07382,03,0,00000,00,000,0000000000,       0.0,"事務所　　　　　　　　　　　　　　　","中高層の店舗、事務所ビルの多い商業地域　　　　　　　　　　　　　","                                                                   "
13101,05,046,0,0053,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","内幸町１－２－１　　　　　　　　　　　　　　　　　　　　　　　　","内幸町１丁目４番外　　　　　　　　　　　　　　　　　　　　　",0014300000,0014500000,      -1.4,0000001755,0000000000,3,012,010,1,1,11,2,21,7,0440,0,1,0,2,1,1,1,"内幸町　　　　　　　　　　　　　　　　　",1,00000,05,0,1,8,080,0,00,"  ",1,07383,03,0,00000,00,000,0000000000,       0.0,"事務所兼駐車場　　　　　　　　　　　","高層の事務所ビルが建ち並ぶ商業地域　　　　　　　　　　　　　　　","                                                                   "
13101,05,047,0,0054,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","内神田１－１－７　　　　　　　　　　　　　　　　　　　　　　　　","内神田１丁目３１番６　　　　　　　　　　　　　　　　　　　　",0004560000,0004700000,      -3.0,0000000843,0000000000,3,010,020,1,1,09,1,21,4,0270,0,1,0,0,1,1,1,"大手町　　　　　　　　　　　　　　　　　",0,00300,05,0,1,8,080,0,00,"  ",1,07384,03,0,00000,00,000,0000000000,       0.0,"事務所　　　　　　　　　　　　　　　","高層の店舗事務所ビルが建ち並ぶ商業地域　　　　　　　　　　　　　","                                                                   "
13101,05,048,0,0055,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","有楽町１－２－９　　　　　　　　　　　　　　　　　　　　　　　　","有楽町１丁目１４番１６外　　　　　　　　　　　　　　　　　　",0004180000,0004660000,     -10.3,0000000087,0000000000,3,010,020,1,3,08,0,32,5,0080,0,1,0,5,1,1,1,"日比谷　　　　　　　　　　　　　　　　　",0,00160,05,0,1,8,090,0,00,"  ",1,07385,03,0,00000,00,000,0000000000,       0.0,"店舗、事務所兼倉庫　　　　　　　　　","中高層の飲食店舗ビル等が建ち並ぶ商業地域　　　　　　　　　　　　","                                                                   "
13101,05,049,0,0056,"東京都　　","　　　　　　　　　　","千代田区　　　　　　","千代田　　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","神田紺屋町４７番１　　　　　　　　　　　　　　　　　　　　　",0001940000,0002000000,      -3.0,0000000104,0000000000,1,010,010,1,2,07,0,32,6,0110,0,1,5,1,1,1,1,"神田　　　　　　　　　　　　　　　　　　",0,00160,05,0,1,8,060,0,00,"  ",1,07386,03,0,00000,00,000,0000000000,       0.0,"店舗兼事務所　　　　　　　　　　　　","中小規模の店舗、事務所ビルが建ち並ぶ商業地域　　　　　　　　　　","                                                                   "
